"SCHOOL_CODE","COUNTY","PUBLIC_PRIVATE","PUBLIC_SCHOOL_DISTRICT","CITY","SCHOOL_NAME","ENROLLMENT","PERCENT","lookup_address","lon","lat"
6962823,"LOS ANGELES","PRIVATE","","HERMOSA BEACH","OUR LADY OF GUADALUPE ELEMENTARY",36,95,"OUR LADY OF GUADALUPE ELEMENTARY HERMOSA BEACH , CA",-118.3857719,33.8594599
6962864,"LOS ANGELES","PRIVATE","","SUN VALLEY","OUR LADY OF THE HOLY ROSARY",33,73,"OUR LADY OF THE HOLY ROSARY SUN VALLEY , CA",-118.370013,34.212605
6962898,"LOS ANGELES","PRIVATE","","NORTHRIDGE","OUR LADY OF LOURDES",25,95,"OUR LADY OF LOURDES NORTHRIDGE , CA",-118.5341381,34.2478725
6962930,"LOS ANGELES","PRIVATE","","DOWNEY","OUR LADY OF PERPETUAL HELP ELEMENTARY",55,96,"OUR LADY OF PERPETUAL HELP ELEMENTARY DOWNEY , CA",-118.1277761,33.9489285
6962948,"LOS ANGELES","PRIVATE","","SANTA CLARITA","OUR LADY OF PERPETUAL HELP",44,95,"OUR LADY OF PERPETUAL HELP SANTA CLARITA , CA",-118.5387445,34.3801617
6962963,"LOS ANGELES","PRIVATE","","LONG BEACH","OUR LADY OF REFUGE",50,98,"OUR LADY OF REFUGE LONG BEACH , CA",-118.1319623,33.796334
6962971,"LOS ANGELES","PRIVATE","","PARAMOUNT","OUR LADY OF THE ROSARY SCHOOL",21,95,"OUR LADY OF THE ROSARY SCHOOL PARAMOUNT , CA",-118.1605441,33.8989356
6962989,"LOS ANGELES","PRIVATE","","LOS ANGELES","OUR LADY OF TALPA",41,95,"OUR LADY OF TALPA LOS ANGELES , CA",-118.2048134,34.0370789
6963003,"LOS ANGELES","PRIVATE","","CANOGA PARK","OUR LADY OF THE VALLEY ELEMENTARY",48,95,"OUR LADY OF THE VALLEY ELEMENTARY CANOGA PARK , CA",-118.6073438,34.199393
6963011,"LOS ANGELES","PRIVATE","","COMPTON","OUR LADY OF VICTORY ELEMENTARY",31,95,"OUR LADY OF VICTORY ELEMENTARY COMPTON , CA",-118.2169211,33.8985703
6963201,"LOS ANGELES","PRIVATE","","COVINA","SACRED HEART ELEMENTARY",35,95,"SACRED HEART ELEMENTARY COVINA , CA",-117.8960472,34.074405
6963219,"LOS ANGELES","PRIVATE","","LANCASTER","SACRED HEART ELEMENTARY",32,95,"SACRED HEART ELEMENTARY LANCASTER , CA",-118.1409318,34.7003381
6963243,"LOS ANGELES","PRIVATE","","LOS ANGELES","SAMUEL A. FRYER YAVNEH HEBREW",36,95,"SAMUEL A. FRYER YAVNEH HEBREW LOS ANGELES , CA",-118.3362047,34.0704872
6963326,"LOS ANGELES","PRIVATE","","LOS ANGELES","SAINT ALOYSIUS",42,95,"SAINT ALOYSIUS LOS ANGELES , CA",-118.2359425,33.9675821
6963334,"LOS ANGELES","PRIVATE","","LOS ANGELES","ST. ALPHONSUS SCHOOL",25,88,"ST. ALPHONSUS SCHOOL LOS ANGELES , CA",-118.1543842,34.0254305
6963359,"LOS ANGELES","PRIVATE","","LOS ANGELES","ST. ANASTASIA ELEMENTARY",31,95,"ST. ANASTASIA ELEMENTARY LOS ANGELES , CA",-118.4252314,33.958824
6963367,"LOS ANGELES","PRIVATE","","PASADENA","ST. ANDREW ELEMENTARY",34,95,"ST. ANDREW ELEMENTARY PASADENA , CA",-118.1503317,34.150241
6963375,"LOS ANGELES","PRIVATE","","SANTA MONICA","ST. ANNE ELEMENTARY",29,95,"ST. ANNE ELEMENTARY SANTA MONICA , CA",-118.4763232,34.0267051
6963409,"LOS ANGELES","PRIVATE","","GARDENA","ST. ANTHONY OF PADUA",34,95,"ST. ANTHONY OF PADUA GARDENA , CA",-118.293295,33.883095
6963417,"LOS ANGELES","PRIVATE","","LONG BEACH","ST. ANTHONY ELEMENTARY",26,95,"ST. ANTHONY ELEMENTARY LONG BEACH , CA",-118.1811231,33.7730577
6963458,"LOS ANGELES","PRIVATE","","LONG BEACH","ST. BARNABAS ELEMENTARY",32,95,"ST. BARNABAS ELEMENTARY LONG BEACH , CA",-118.176942,33.8310419
6963482,"LOS ANGELES","PRIVATE","","MONTEBELLO","ST. BENEDICT ELEMENTARY",74,89,"ST. BENEDICT ELEMENTARY MONTEBELLO , CA",-118.1105596,34.0130635
6963508,"LOS ANGELES","PRIVATE","","BELLFLOWER","ST. BERNARD",24,95,"ST. BERNARD BELLFLOWER , CA",-118.1275,33.8769444
6963532,"LOS ANGELES","PRIVATE","","LOS ANGELES","ST. BRENDAN",32,95,"ST. BRENDAN LOS ANGELES , CA",-118.3149768,34.0687133
6963565,"LOS ANGELES","PRIVATE","","WHITTIER","ST. BRUNO PARISH SCHOOL",41,95,"ST. BRUNO PARISH SCHOOL WHITTIER , CA",-117.9950381,33.9375586
6963581,"LOS ANGELES","PRIVATE","","TORRANCE","ST. CATHERINE LABOURE ELEMENTARY",37,95,"ST. CATHERINE LABOURE ELEMENTARY TORRANCE , CA",-118.3400491,33.8776466
6963599,"LOS ANGELES","PRIVATE","","RESEDA","ST. CATHERINE OF SIENA SCHOOL",22,86,"ST. CATHERINE OF SIENA SCHOOL RESEDA , CA",-118.5283191,34.2031994
6963615,"LOS ANGELES","PRIVATE","","NORTH HOLLYWOOD","ST. CHARLES BORROMEO",31,95,"ST. CHARLES BORROMEO NORTH HOLLYWOOD , CA",-118.3660909,34.1501022
6963623,"LOS ANGELES","PRIVATE","","WEST COVINA","ST. CHRISTOPHER PARISH SCHOOL",37,95,"ST. CHRISTOPHER PARISH SCHOOL WEST COVINA , CA",-117.9297895,34.0655621
6963649,"LOS ANGELES","PRIVATE","","LOS ANGELES","ST. COLUMBKILLE ELEMENTARY",28,95,"ST. COLUMBKILLE ELEMENTARY LOS ANGELES , CA",-118.2755368,33.9817069
6963656,"LOS ANGELES","PRIVATE","","LONG BEACH","ST. CORNELIUS ELEMENTARY",38,92,"ST. CORNELIUS ELEMENTARY LONG BEACH , CA",-118.1248111,33.8179095
6963664,"LOS ANGELES","PRIVATE","","LONG BEACH","ST. CYPRIAN ELEMENTARY",26,95,"ST. CYPRIAN ELEMENTARY LONG BEACH , CA",-118.1325143,33.8436651
6963672,"LOS ANGELES","PRIVATE","","ENCINO","ST. CYRIL OF JERUSALEM ELEMENTARY",25,95,"ST. CYRIL OF JERUSALEM ELEMENTARY ENCINO , CA",-118.4739844,34.1539168
6963698,"LOS ANGELES","PRIVATE","","LOS ANGELES","ST. DOMINIC ELEMENTARY",47,85,"ST. DOMINIC ELEMENTARY LOS ANGELES , CA",-118.2127664,34.1382168
6963706,"LOS ANGELES","PRIVATE","","BELLFLOWER","ST. DOMINIC SAVIO",27,95,"ST. DOMINIC SAVIO BELLFLOWER , CA",-118.1251069,33.9095626
6963722,"LOS ANGELES","PRIVATE","","VAN NUYS","ST. ELISABETH SCHOOL",33,95,"ST. ELISABETH SCHOOL VAN NUYS , CA",-118.4521067,34.1915474
6963730,"LOS ANGELES","PRIVATE","","ALTADENA","ST ELIZABETH PARISH SCHOOL",24,95,"ST ELIZABETH PARISH SCHOOL ALTADENA , CA",-118.1316092,34.1772537
6963748,"LOS ANGELES","PRIVATE","","LYNWOOD","ST. EMYDIUS SCHOOL",36,95,"ST. EMYDIUS SCHOOL LYNWOOD , CA",-118.2081098,33.9333858
6963755,"LOS ANGELES","PRIVATE","","LOS ANGELES","ST. EUGENE",26,95,"ST. EUGENE LOS ANGELES , CA",-118.3169761,33.9492797
6963763,"LOS ANGELES","PRIVATE","","GRANADA HILLS","ST. EUPHRASIA SCHOOL",28,95,"ST. EUPHRASIA SCHOOL GRANADA HILLS , CA",-118.5172321,34.2839078
6963789,"LOS ANGELES","PRIVATE","","SAN FERNANDO","ST. FERDINAND ELEMENTARY",28,95,"ST. FERDINAND ELEMENTARY SAN FERNANDO , CA",-118.4426786,34.2811121
6963797,"LOS ANGELES","PRIVATE","","BURBANK","SAINT FINBAR SCHOOL",28,95,"SAINT FINBAR SCHOOL BURBANK , CA",-118.3264875,34.1638064
6963805,"LOS ANGELES","PRIVATE","","LOS ANGELES","ST. FRANCES X. CABRINI",39,95,"ST. FRANCES X. CABRINI LOS ANGELES , CA",-118.3012324,33.930474
6963821,"LOS ANGELES","PRIVATE","","SHERMAN OAKS","ST. FRANCIS DE SALES",36,95,"ST. FRANCIS DE SALES SHERMAN OAKS , CA",-118.423444,34.149498
6963847,"LOS ANGELES","PRIVATE","","BURBANK","SAINT FRANCIS XAVIER SCHOOL",56,98,"SAINT FRANCIS XAVIER SCHOOL BURBANK , CA",-118.3370174,34.2103256
6963862,"LOS ANGELES","PRIVATE","","PANORAMA CITY","ST. GENEVIEVE ELEMENTARY SCHOOL",44,95,"ST. GENEVIEVE ELEMENTARY SCHOOL PANORAMA CITY , CA",-118.4394059,34.2224921
6963888,"LOS ANGELES","PRIVATE","","BELL GARDENS","ST. GERTRUDE SCHOOL",26,95,"ST. GERTRUDE SCHOOL BELL GARDENS , CA",-118.1522059,33.9677269
6963904,"LOS ANGELES","PRIVATE","","WHITTIER","ST. GREGORY THE GREAT",65,98,"ST. GREGORY THE GREAT WHITTIER , CA",-118.0346569,33.9327125
6963912,"LOS ANGELES","PRIVATE","","SOUTH GATE","ST. HELEN",33,95,"ST. HELEN SOUTH GATE , CA",-118.2137467,33.954568
6963938,"LOS ANGELES","PRIVATE","","LOS ANGELES","ST. IGNATIUS OF LOYOLA ELEMENTARY",41,95,"ST. IGNATIUS OF LOYOLA ELEMENTARY LOS ANGELES , CA",-118.1909167,34.1138323
6963953,"LOS ANGELES","PRIVATE","","TORRANCE","ST. JAMES ELEMENTARY",32,95,"ST. JAMES ELEMENTARY TORRANCE , CA",-118.3627661,33.8436992
6963961,"LOS ANGELES","PRIVATE","","NORTH HOLLYWOOD","ST. JANE FRANCES DE CHANTAL SCHOOL",32,84,"ST. JANE FRANCES DE CHANTAL SCHOOL NORTH HOLLYWOOD , CA",-118.4156352,34.1882455
6963995,"LOS ANGELES","PRIVATE","","BALDWIN PARK","ST. JOHN THE BAPTIST",27,95,"ST. JOHN THE BAPTIST BALDWIN PARK , CA",-117.9671783,34.0819892
6964001,"LOS ANGELES","PRIVATE","","INGLEWOOD","ST. JOHN CHRYSOSTOM",31,95,"ST. JOHN CHRYSOSTOM INGLEWOOD , CA",-118.3468407,33.9693363
6964019,"LOS ANGELES","PRIVATE","","CHATSWORTH","ST. JOHN EUDES",24,95,"ST. JOHN EUDES CHATSWORTH , CA",-118.581052,34.2508656
6964035,"LOS ANGELES","PRIVATE","","RANCHO PALOS VERDES","ST. JOHN FISHER ELEMENTARY",32,66,"ST. JOHN FISHER ELEMENTARY RANCHO PALOS VERDES , CA",-118.3683509,33.7626396
6964084,"LOS ANGELES","PRIVATE","","HAWTHORNE","ST. JOSEPH ELEMENTARY",38,95,"ST. JOSEPH ELEMENTARY HAWTHORNE , CA",-118.350806,33.925867
6964100,"LOS ANGELES","PRIVATE","","LONG BEACH","ST. JOSEPH ELEMENTARY",35,95,"ST. JOSEPH ELEMENTARY LONG BEACH , CA",-118.1100798,33.8027342
6964126,"LOS ANGELES","PRIVATE","","WINNETKA","ST. JOSEPH THE WORKER ELEMENTARY",25,95,"ST. JOSEPH THE WORKER ELEMENTARY WINNETKA , CA",-118.5653745,34.2019133
6964134,"LOS ANGELES","PRIVATE","","LOS ANGELES","ST. LAWRENCE OF BRINDISI ELEMENTARY",41,95,"ST. LAWRENCE OF BRINDISI ELEMENTARY LOS ANGELES , CA",-118.2457489,33.9453498
6964142,"LOS ANGELES","PRIVATE","","REDONDO BEACH","ST. LAWRENCE MARTYR ELEMENTARY",31,95,"ST. LAWRENCE MARTYR ELEMENTARY REDONDO BEACH , CA",-118.3763275,33.8176727
6964167,"LOS ANGELES","PRIVATE","","NORWALK","ST. LINUS SCHOOL",41,95,"ST. LINUS SCHOOL NORWALK , CA",-118.0566681,33.9044841
6964209,"LOS ANGELES","PRIVATE","","TEMPLE CITY","ST. LUKE CATHOLIC",28,89,"ST. LUKE CATHOLIC TEMPLE CITY , CA",-118.0629857,34.1009765
6964266,"LOS ANGELES","PRIVATE","","VENICE","ST. MARK SCHOOL",30,95,"ST. MARK SCHOOL VENICE , CA",-118.4523072,33.9914429
6964274,"LOS ANGELES","PRIVATE","","VALINDA","ST. MARTHA ELEMENTARY SCHOOL",45,95,"ST. MARTHA ELEMENTARY SCHOOL VALINDA , CA",-117.9165794,34.0255249
6964282,"LOS ANGELES","PRIVATE","","LOS ANGELES","ST. MARTIN OF TOURS",20,90,"ST. MARTIN OF TOURS LOS ANGELES , CA",-118.4744444,34.0619444
6964308,"LOS ANGELES","PRIVATE","","PALMDALE","ST. MARY ELEMENTARY CATHOLIC",27,93,"ST. MARY ELEMENTARY CATHOLIC PALMDALE , CA",-118.1003007,34.5682116
6964316,"LOS ANGELES","PRIVATE","","WHITTIER","ST. MARY OF THE ASSUMPTION ELEMENTARY",23,95,"ST. MARY OF THE ASSUMPTION ELEMENTARY WHITTIER , CA",-118.041855,33.977028
6964357,"LOS ANGELES","PRIVATE","","NORTH HOLLYWOOD","WESLEY SCHOOL, THE",34,95,"WESLEY SCHOOL, THE NORTH HOLLYWOOD , CA",-118.3789929,34.1586337
6964373,"LOS ANGELES","PRIVATE","","WOODLAND HILLS","ST. MEL ELEMENTARY",54,98,"ST. MEL ELEMENTARY WOODLAND HILLS , CA",-118.5870866,34.1657278
6964381,"LOS ANGELES","PRIVATE","","LOS ANGELES","ST. MICHAEL ELEMENTARY",62,98,"ST. MICHAEL ELEMENTARY LOS ANGELES , CA",-118.2928379,33.9592132
6964399,"LOS ANGELES","PRIVATE","","SANTA MONICA","ST. MONICA CATHOLIC ELEMENTARY SCHOOL",27,95,"ST. MONICA CATHOLIC ELEMENTARY SCHOOL SANTA MONICA , CA",-118.4977012,34.0236194
6964407,"LOS ANGELES","PRIVATE","","LOS ANGELES","ST. ODILIA ELEMENTARY",32,95,"ST. ODILIA ELEMENTARY LOS ANGELES , CA",-118.2517472,33.9946124
6964431,"LOS ANGELES","PRIVATE","","NORTH HOLLYWOOD","ST. PATRICK ELEMENTARY",57,82,"ST. PATRICK ELEMENTARY NORTH HOLLYWOOD , CA",-118.3624582,34.1828178
6964456,"LOS ANGELES","PRIVATE","","LOS ANGELES","ST. PAUL THE APOSTLE",86,97,"ST. PAUL THE APOSTLE LOS ANGELES , CA",-118.437342,34.055058
6964464,"LOS ANGELES","PRIVATE","","LA MIRADA","ST. PAUL OF THE CROSS ELEMENTARY",23,95,"ST. PAUL OF THE CROSS ELEMENTARY LA MIRADA , CA",-118.0321714,33.9087412
6964514,"LOS ANGELES","PRIVATE","","PASADENA","ST. PHILIP THE APOSTLE",87,98,"ST. PHILIP THE APOSTLE PASADENA , CA",-118.1219489,34.1437135
6964522,"LOS ANGELES","PRIVATE","","LYNWOOD","ST. PHILIP NERI",28,95,"ST. PHILIP NERI LYNWOOD , CA",-118.1944444,33.9088889
6964530,"LOS ANGELES","PRIVATE","","CARSON","ST. PHILOMENA ELEMENTARY",36,95,"ST. PHILOMENA ELEMENTARY CARSON , CA",-118.2764864,33.8294844
6964548,"LOS ANGELES","PRIVATE","","SANTA FE SPRINGS","ST. PIUS X PARISH SCHOOL",21,95,"ST. PIUS X PARISH SCHOOL SANTA FE SPRINGS , CA",-118.0821982,33.9337043
6964563,"LOS ANGELES","PRIVATE","","LOS ANGELES","ST. RAPHAEL ELEMENTARY",30,95,"ST. RAPHAEL ELEMENTARY LOS ANGELES , CA",-118.2900114,33.9761388
6964589,"LOS ANGELES","PRIVATE","","SIERRA MADRE","ST. RITA CATHOLIC SCHOOL",26,95,"ST. RITA CATHOLIC SCHOOL SIERRA MADRE , CA",-118.0521049,34.1676929
6964654,"LOS ANGELES","PRIVATE","","LOS ANGELES","SAINT THOMAS THE APOSTLE",26,95,"SAINT THOMAS THE APOSTLE LOS ANGELES , CA",-118.298874,34.046775
6964688,"LOS ANGELES","PRIVATE","","LOS ANGELES","ST. TIMOTHY SCHOOL",26,92,"ST. TIMOTHY SCHOOL LOS ANGELES , CA",-118.4188628,34.0454503
6964720,"LOS ANGELES","PRIVATE","","LOS ANGELES","ST. VINCENT ELEMENTARY SCHOOL",56,98,"ST. VINCENT ELEMENTARY SCHOOL LOS ANGELES , CA",-118.275115,34.030102
6964746,"LOS ANGELES","PRIVATE","","LOS ANGELES","SAN MIGUEL CATHOLIC SCHOOL",23,87,"SAN MIGUEL CATHOLIC SCHOOL LOS ANGELES , CA",-118.2315099,33.937095
6964761,"LOS ANGELES","PRIVATE","","SAN FERNANDO","SANTA ROSA / BISHOP ALEMANY",31,95,"SANTA ROSA / BISHOP ALEMANY SAN FERNANDO , CA",-118.4493357,34.2822273
6964779,"LOS ANGELES","PRIVATE","","LOS ANGELES","SANTA TERESITA ELEMENTARY",21,90,"SANTA TERESITA ELEMENTARY LOS ANGELES , CA",-118.1977657,34.0569861
6964886,"LOS ANGELES","PRIVATE","","VAN NUYS","VALLEY SCHOOL",28,95,"VALLEY SCHOOL VAN NUYS , CA",-118.4753427,34.2008871
6964936,"LOS ANGELES","PRIVATE","","LOS ANGELES","VISITATION ELEMENTARY",39,72,"VISITATION ELEMENTARY LOS ANGELES , CA",-118.4040365,33.9583243
6964951,"LOS ANGELES","PRIVATE","","WEST COVINA","WEST COVINA CHRISTIAN ELEMENTARY",21,95,"WEST COVINA CHRISTIAN ELEMENTARY WEST COVINA , CA",-117.9346943,34.0856022
6964969,"LOS ANGELES","PRIVATE","","HARBOR CITY","PINES CHRISTIAN, THE",30,93,"PINES CHRISTIAN, THE HARBOR CITY , CA",-118.307339,33.7954982
6964985,"LOS ANGELES","PRIVATE","","LOS ANGELES","YESHIVA RAV ISACSOHN / TORATH EM",96,98,"YESHIVA RAV ISACSOHN / TORATH EM LOS ANGELES , CA",-118.3437101,34.0815623
6965016,"ORANGE","PRIVATE","","WESTMINSTER","BLESSED SACRAMENT SCHOOL",26,81,"BLESSED SACRAMENT SCHOOL WESTMINSTER , CA",-118.0004207,33.756522
6965032,"ORANGE","PRIVATE","","ORANGE","HOLY FAMILY ELEMENTARY",70,98,"HOLY FAMILY ELEMENTARY ORANGE , CA",-117.8534547,33.7801118
6965057,"ORANGE","PRIVATE","","ORANGE","LA PURISIMA CATHOLIC SCHOOL",30,95,"LA PURISIMA CATHOLIC SCHOOL ORANGE , CA",-117.8045206,33.7915755
6965065,"ORANGE","PRIVATE","","SAN JUAN CAPISTRANO","MISSION BASILICA SCHOOL",20,95,"MISSION BASILICA SCHOOL SAN JUAN CAPISTRANO , CA",-117.6626586,33.5022888
6965073,"ORANGE","PRIVATE","","SAN CLEMENTE","OUR LADY OF FATIMA ACADEMY",41,83,"OUR LADY OF FATIMA ACADEMY SAN CLEMENTE , CA",-117.6094177,33.4295617
6965081,"ORANGE","PRIVATE","","LA HABRA","OUR LADY OF GUADALUPE ELEMENTARY",22,95,"OUR LADY OF GUADALUPE ELEMENTARY LA HABRA , CA",-117.9564419,33.9298209
6965107,"ORANGE","PRIVATE","","NEWPORT BEACH","OUR LADY QUEEN OF ANGELS SCHOOL",39,79,"OUR LADY QUEEN OF ANGELS SCHOOL NEWPORT BEACH , CA",-117.8769059,33.6313745
6965131,"ORANGE","PRIVATE","","BREA","ST. ANGELA MERICI ELEMENTARY",22,95,"ST. ANGELA MERICI ELEMENTARY BREA , CA",-117.9047382,33.9117636
6965164,"ORANGE","PRIVATE","","SANTA ANA","ST. BARBARA ELEMENTARY",26,95,"ST. BARBARA ELEMENTARY SANTA ANA , CA",-117.9387881,33.737712
6965172,"ORANGE","PRIVATE","","HUNTINGTON BEACH","SAINT BONAVENTURE SCHOOL",50,98,"SAINT BONAVENTURE SCHOOL HUNTINGTON BEACH , CA",-118.0235033,33.723547
6965198,"ORANGE","PRIVATE","","GARDEN GROVE","CHRIST CATHEDRAL ACADEMY",39,95,"CHRIST CATHEDRAL ACADEMY GARDEN GROVE , CA",-117.9005589,33.7883667
6965222,"ORANGE","PRIVATE","","TUSTIN","ST. CECILIA ELEMENTARY",35,95,"ST. CECILIA ELEMENTARY TUSTIN , CA",-117.8251605,33.7276557
6965230,"ORANGE","PRIVATE","","GARDEN GROVE","ST. COLUMBAN",61,98,"ST. COLUMBAN GARDEN GROVE , CA",-117.9441667,33.7780556
6965248,"ORANGE","PRIVATE","","HUNTINGTON BEACH","ST. SIMON AND ST. JUDE ELEMENTARY",39,95,"ST. SIMON AND ST. JUDE ELEMENTARY HUNTINGTON BEACH , CA",-117.9708475,33.6665103
6965255,"ORANGE","PRIVATE","","LOS ALAMITOS","ST. HEDWIG ELEMENTARY",27,95,"ST. HEDWIG ELEMENTARY LOS ALAMITOS , CA",-118.0698049,33.7955683
6965263,"ORANGE","PRIVATE","","CYPRESS","ST. IRENAEUS CATHOLIC ELEMENTARY",62,98,"ST. IRENAEUS CATHOLIC ELEMENTARY CYPRESS , CA",-118.041891,33.8295526
6965271,"ORANGE","PRIVATE","","TUSTIN","SAINT JEANNE DE LESTONNAC SCHOOL",23,95,"SAINT JEANNE DE LESTONNAC SCHOOL TUSTIN , CA",-117.836287,33.7424623
6965289,"ORANGE","PRIVATE","","COSTA MESA","ST. JOACHIM",23,95,"ST. JOACHIM COSTA MESA , CA",-117.9112064,33.6422809
6965297,"ORANGE","PRIVATE","","COSTA MESA","ST. JOHN THE BAPTIST ELEMENTARY",36,95,"ST. JOHN THE BAPTIST ELEMENTARY COSTA MESA , CA",-117.9008245,33.6796074
6965305,"ORANGE","PRIVATE","","ORANGE","ST. JOHNS LUTHERAN SCHOOL",75,96,"ST. JOHNS LUTHERAN SCHOOL ORANGE , CA",-117.848955,33.786822
6965313,"ORANGE","PRIVATE","","PLACENTIA","ST. JOSEPH ELEMENTARY",33,95,"ST. JOSEPH ELEMENTARY PLACENTIA , CA",-117.8690408,33.8787032
6965321,"ORANGE","PRIVATE","","FULLERTON","ST. JULIANA FALCONIERI",47,95,"ST. JULIANA FALCONIERI FULLERTON , CA",-117.8974308,33.8831356
6965354,"ORANGE","PRIVATE","","ORANGE","ST. NORBERT CATHOLIC SCHOOL",30,95,"ST. NORBERT CATHOLIC SCHOOL ORANGE , CA",-117.8499502,33.8154124
6965362,"ORANGE","PRIVATE","","ORANGE","ST. PAULS LUTHERAN",59,98,"ST. PAULS LUTHERAN ORANGE , CA",-117.8403795,33.8299042
6965396,"ORANGE","PRIVATE","","BUENA PARK","ST. PIUS V CATHOLIC SCHOOL",67,98,"ST. PIUS V CATHOLIC SCHOOL BUENA PARK , CA",-117.9994583,33.8595695
6965461,"RIVERSIDE","PRIVATE","","RIVERSIDE","IMMANUEL LUTHERAN ELEMENTARY",26,85,"IMMANUEL LUTHERAN ELEMENTARY RIVERSIDE , CA",-117.359873,33.9516617
6965495,"SAN BERNARDINO","PRIVATE","","UPLAND","ST. JOSEPH ELEMENTARY",35,95,"ST. JOSEPH ELEMENTARY UPLAND , CA",-117.6415585,34.1052831
6965503,"SAN DIEGO","PRIVATE","","LA MESA","CHRIST LUTHERAN ELEMENTARY",28,95,"CHRIST LUTHERAN ELEMENTARY LA MESA , CA",-117.0277839,32.7659273
6965511,"SAN DIEGO","PRIVATE","","ESCONDIDO","GRACE CHRISTIAN SCHOOL",43,95,"GRACE CHRISTIAN SCHOOL ESCONDIDO , CA",-117.0812378,33.1068855
6965552,"SAN DIEGO","PRIVATE","","LA MESA","ST. MARTIN OF TOURS ACADEMY",25,95,"ST. MARTIN OF TOURS ACADEMY LA MESA , CA",-117.031181,32.7694425
6965586,"SAN FRANCISCO","PRIVATE","","SAN FRANCISCO","CATHEDRAL SCHOOL FOR BOYS",23,95,"CATHEDRAL SCHOOL FOR BOYS SAN FRANCISCO , CA",-122.4138333,37.7922206
6965628,"SANTA BARBARA","PRIVATE","","LOMPOC","LA PURISIMA CONCEPCION ELEMENTARY",21,95,"LA PURISIMA CONCEPCION ELEMENTARY LOMPOC , CA",-120.4598734,34.6348641
6965644,"SANTA BARBARA","PRIVATE","","SANTA BARBARA","MARYMOUNT OF SANTA BARBARA",21,95,"MARYMOUNT OF SANTA BARBARA SANTA BARBARA , CA",-119.7089108,34.4422403
6965669,"SANTA BARBARA","PRIVATE","","SANTA BARBARA","OUR LADY OF MT. CARMEL ELEMENTARY",21,95,"OUR LADY OF MT. CARMEL ELEMENTARY SANTA BARBARA , CA",-119.640658,34.436851
6965693,"SANTA BARBARA","PRIVATE","","SANTA MARIA","ST. LOUIS DE MONTFORT ELEMENTARY",31,95,"ST. LOUIS DE MONTFORT ELEMENTARY SANTA MARIA , CA",-120.4149398,34.8645515
6965701,"SANTA BARBARA","PRIVATE","","SANTA MARIA","ST. MARY OF THE ASSUMPTION SCHOOL",32,95,"ST. MARY OF THE ASSUMPTION SCHOOL SANTA MARIA , CA",-120.4303168,34.9506947
6965719,"SANTA BARBARA","PRIVATE","","SANTA BARBARA","ST. RAPHAEL ELEMENTARY",32,95,"ST. RAPHAEL ELEMENTARY SANTA BARBARA , CA",-119.8145341,34.4368543
6965743,"VENTURA","PRIVATE","","VENTURA","HOLY CROSS SCHOOL",22,86,"HOLY CROSS SCHOOL VENTURA , CA",-119.2973252,34.2817171
6965768,"VENTURA","PRIVATE","","OXNARD","OUR LADY OF GUADALUPE ELEMENTARY",26,95,"OUR LADY OF GUADALUPE ELEMENTARY OXNARD , CA",-119.1680922,34.2076427
6965792,"VENTURA","PRIVATE","","OXNARD","ST. JOHNS LUTHERAN",20,85,"ST. JOHNS LUTHERAN OXNARD , CA",-119.180532,34.2157782
6965800,"VENTURA","PRIVATE","","CAMARILLO","ST. MARY MAGDALEN",48,75,"ST. MARY MAGDALEN CAMARILLO , CA",-119.0697071,34.2298665
6965859,"VENTURA","PRIVATE","","OXNARD","SANTA CLARA ELEMENTARY",45,95,"SANTA CLARA ELEMENTARY OXNARD , CA",-119.1832053,34.1998963
6965891,"ALAMEDA","PRIVATE","","ALAMEDA","ST. JOSEPH ELEMENTARY",23,95,"ST. JOSEPH ELEMENTARY ALAMEDA , CA",-122.2550199,37.7659476
6965909,"ALAMEDA","PRIVATE","","HAYWARD","ALL SAINTS CATHOLIC SCHOOL",37,95,"ALL SAINTS CATHOLIC SCHOOL HAYWARD , CA",-122.0762553,37.672306
6965917,"ALAMEDA","PRIVATE","","HAYWARD","SAINT CLEMENT CATHOLIC SCHOOL",30,95,"SAINT CLEMENT CATHOLIC SCHOOL HAYWARD , CA",-122.0581553,37.6429391
6965990,"KERN","PRIVATE","","BAKERSFIELD","OUR LADY OF GUADALUPE",20,90,"OUR LADY OF GUADALUPE BAKERSFIELD , CA",-118.9528764,35.355139
6966139,"SAN MATEO","PRIVATE","","DALY CITY","OUR LADY OF PERPETUAL HELP",20,95,"OUR LADY OF PERPETUAL HELP DALY CITY , CA",-122.4604973,37.7050328
6966147,"SANTA CLARA","PRIVATE","","GILROY","ST. MARY, GILROY",26,92,"ST. MARY, GILROY GILROY , CA",-121.5731268,37.0150307
6967376,"SONOMA","PRIVATE","","HEALDSBURG","ST. JOHN THE BAPTIST CATHOLIC SCHOOL",30,93,"ST. JOHN THE BAPTIST CATHOLIC SCHOOL HEALDSBURG , CA",-122.8671092,38.6104148
6967475,"ALAMEDA","PRIVATE","","OAKLAND","BENTLEY SCHOOL",39,95,"BENTLEY SCHOOL OAKLAND , CA",-122.2338803,37.8532057
6967483,"ALAMEDA","PRIVATE","","FREMONT","PRINCE OF PEACE LUTHERAN SCHOOL",44,95,"PRINCE OF PEACE LUTHERAN SCHOOL FREMONT , CA",-121.9955508,37.5512545
